"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Bud Norris","5","6","2","2","2","2","0","3.78","22","98","59","33","8","18","6","12","7","0","47","","","-0.070","0.74","0.1"
"Troy Patton, W (2-0)","1","1","0","0","0","2","0","3.42","4","14","11","7","1","3","0","2","1","0","","0","0","0.039","0.75","0.4"
"Tommy Hunter, H (14)","1","0","0","0","0","1","0","2.63","3","12","10","7","1","2","0","2","0","0","","0","0","0.099","1.38","0.4"
"Darren O'Day","1","0","0","0","0","0","0","2.31","3","11","9","6","1","2","0","3","0","0","","0","0","0.010","0.14","0.4"
"Francisco Rodriguez","1","0","0","0","1","2","0","1.99","4","20","12","6","4","2","0","1","1","0","","0","0","0.000","0.01","0.4"
