"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Scott Feldman","5.1","4","2","1","2","8","1","4.00","23","109","63","37","12","14","10","3","2","0","60","","","0.092","1.28","0.5"
"Brian Matusz, H (15)","0.2","0","1","1","0","1","0","3.24","3","10","7","4","1","2","0","1","1","0","","0","0","-0.031","0.98","-0.1"
"Tommy Hunter, BS (2)","0.2","3","2","2","1","0","0","2.89","6","22","13","7","0","6","1","4","3","0","","1","1","-0.537","3.54","-2.6"
"Troy Patton","1.1","1","1","1","0","1","1","3.51","5","27","17","7","4","6","1","3","1","0","","2","0","-0.208","0.88","-0.1"
"Darren O'Day, L (5-2)","0","1","1","1","0","0","1","2.49","1","1","1","1","0","0","0","1","0","0","","0","0","-0.372","2.21","-1.0"
