"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Johnny Damon  LF","4","0","0","0","0","2","4",".267",".318",".413",".731","21","14","-0.087","0.83","0.000","-0.087","-0.9","4","0",""
"Ben Zobrist  2B","4","0","0","0","0","3","4",".264",".342",".478",".820","21","14","-0.062","0.62","0.000","-0.062","-0.6","3","3",""
"Matthew Joyce  RF","2","0","0","0","1","1","4",".309",".372",".534",".905","20","11","0.042","0.60","0.062","-0.020","0.5","1","0","HBP"
"Evan Longoria  3B","4","0","0","0","0","0","4",".231",".332",".406",".738","12","8","-0.066","0.84","0.000","-0.066","-0.7","1","1",""
"Casey Kotchman  1B","4","0","1","0","0","0","4",".339",".399",".459",".858","7","6","-0.037","1.02","0.040","-0.077","-0.4","6","0",""
"Melvin Upton  CF","4","1","1","0","0","2","4",".218",".304",".361",".665","18","11","-0.022","1.03","0.058","-0.080","-0.4","4","0","2B"
"John Jaso  C","4","0","2","1","0","0","4",".224",".298",".336",".633","10","8","0.150","1.07","0.181","-0.031","1.1","3","0","2B"
"Reid Brignac  SS","3","0","0","0","0","1","3",".177",".229",".211",".440","20","12","-0.132","1.63","0.000","-0.132","-0.9","2","3",""
"Jeremy Hellickson  P","2","0","0","0","0","2","2",".000",".000",".000",".000","7","7","-0.067","1.27","0.000","-0.067","-0.6","0","1",""
"Sam Fuld  PH","1","0","0","0","0","0","1",".235",".289",".350",".640","5","2","-0.045","1.61","0.000","-0.045","-0.2","","",""
"Adam Russell  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"J.P. Howell  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Cesar Ramos  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Andy Sonnanstine  P","0","0","0","0","0","0","0",".000",".000",".000",".000","","","0.000","0.00","0.000","0.000","0.0","0","0",""
