"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Ben Zobrist  2B","4","0","0","0","0","2","4",".269",".355",".474",".830","16","11","-0.121","1.19","0.000","-0.121","-0.8","0","3",""
"Elliot Johnson  SS","4","0","1","0","0","2","4",".205",".268",".348",".617","17","11","-0.029","0.81","0.039","-0.068","0.1","1","1","2B"
"Evan Longoria  DH","3","0","0","0","0","1","3",".239",".321",".459",".781","12","9","-0.102","1.27","0.000","-0.102","-0.9","","",""
"Melvin Upton  CF","3","0","2","0","0","0","3",".239",".325",".427",".752","9","8","-0.010","1.12","0.072","-0.082","-0.2","4","1","CS"
"Sean Rodriguez  3B","3","0","1","0","0","0","3",".223",".308",".408",".716","14","9","-0.130","1.19","0.062","-0.192","-0.9","0","3","2B,CS"
"Kelly Shoppach  C","2","0","0","0","1","0","3",".168",".276",".304",".580","13","5","-0.061","1.34","0.026","-0.087","-0.2","6","0",""
"Casey Kotchman  1B","3","0","0","0","0","2","3",".336",".394",".455",".849","9","8","-0.092","1.23","0.000","-0.092","-0.7","8","0",""
"Brandon Guyer  RF","3","0","0","0","0","1","3",".167",".167",".667",".833","12","9","-0.067","0.82","0.000","-0.067","-0.5","1","0",""
"Justin Ruggiano  LF","3","0","0","0","0","1","3",".266",".289",".456",".745","11","9","-0.136","1.75","0.000","-0.136","-0.7","3","0",""
"","","","","","","","","","","","","","","","","","","","","",""
"James Shields  P","","","","","","","","","","","","","","","","","","","1","1",""
