"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Tyler Chatwood, W (4-4)","7","4","0","0","4","4","0","3.84","28","117","69","36","8","25","8","12","4","0","69","","","0.188","0.72","3.1"
"Bobby Cassevah","1.2","4","3","3","2","1","0","8.10","11","39","23","14","1","8","3","5","3","0","","0","0","-0.001","0.10","-2.3"
"Scott Downs","0.1","0","0","0","0","0","0","1.64","1","7","5","4","0","1","1","0","0","0","","1","0","0.004","0.17","0.2"
