"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Dan Haren","7.2","3","1","1","2","10","0","3.01","27","123","78","42","15","21","5","10","2","0","77","","","0.303","0.79","2.7"
"Scott Downs, H (18)","0.1","0","0","0","0","0","0","1.31","1","3","2","2","0","0","0","1","1","0","","0","0","0.031","1.22","0.1"
"Jordan Walden, BS (7), L (2-3)","0.1","2","2","2","1","1","0","3.05","5","19","10","6","2","2","0","2","1","0","","0","0","-0.641","4.25","-2.1"
"Hisanori Takahashi","0.1","1","0","0","0","0","0","3.25","2","4","2","2","0","0","1","1","1","0","","3","1","-0.169","6.07","-0.2"
