"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Aaron Harang, L (1-4)","6","5","2","2","0","6","0","7.30","24","97","71","38","13","20","4","13","5","0","60","","","-0.041","0.70","0.5"
"Charlie Furbush","1","0","0","0","0","2","0","3.86","3","14","10","6","2","2","1","0","0","0","","0","0","0.035","0.49","0.4"
"Carter Capps","1","2","2","2","1","1","1","5.29","5","20","13","7","3","3","0","3","2","0","","0","0","-0.093","0.35","-1.6"
