"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Jeremy Bonderman, L (1-3)","5","7","6","6","5","4","0","4.93","27","95","53","35","7","11","7","11","7","0","28","","","-0.483","1.07","-3.8"
"Carter Capps","2","4","3","3","0","0","0","6.42","9","23","17","10","1","6","3","6","4","0","","0","0","-0.113","0.38","-2.1"
"Danny Farquhar","1","2","4","2","2","2","0","6.33","9","30","18","9","5","4","3","2","2","0","","0","0","-0.004","0.01","-3.6"
