"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Austin Jackson  CF","4","1","1","0","1","0","5",".252",".314",".364",".678","21","13","-0.025","0.75","0.027","-0.052","-0.5","3","0","GDP"
"Don Kelly  3B","5","1","2","1","0","0","5",".256",".298",".342",".640","8","5","0.015","0.87","0.099","-0.084","0.6","2","1","3B"
"Brennan Boesch  RF","4","3","3","1","0","0","5",".295",".356",".482",".838","11","7","0.094","0.46","0.121","-0.027","3.0","2","0","HR,HBP"
"Casper Wells  RF","0","0","0","0","0","0","0",".243",".300",".405",".705","","","0.000","0.00","0.000","0.000","0.0","1","0",""
"Miguel Cabrera  1B","4","3","2","1","1","0","5",".324",".447",".572","1.019","16","9","0.061","0.60","0.102","-0.041","1.9","7","1","HR,2B"
"Alex Avila  C","4","1","2","2","0","1","5",".305",".375",".540",".915","18","12","0.014","0.53","0.042","-0.028","0.1","5","0","SF"
"Jhonny Peralta  SS","5","0","1","0","0","1","5",".303",".357",".515",".872","24","12","0.019","0.56","0.056","-0.037","-0.4","1","4",""
"Andy Dirks  LF","4","0","1","1","0","0","4",".263",".317",".421",".738","12","6","0.042","0.80","0.078","-0.036","-0.1","1","0","GDP"
"Ryan Raburn  2B","3","0","1","1","1","1","4",".207",".245",".340",".585","12","6","0.103","0.90","0.120","-0.016","1.0","3","1",""
"Danny Worth  2B","0","0","0","0","0","0","0",".429",".478",".524","1.002","","","0.000","0.00","0.000","0.000","0.0","2","0",""
"Justin Verlander  P","4","0","0","0","0","3","4",".000",".000",".000",".000","14","11","-0.092","0.73","0.000","-0.092","-1.5","0","0",""
