"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Austin Jackson  CF","5","1","3","0","0","0","5",".209",".271",".302",".574","16","11","0.048","0.62","0.071","-0.022","0.4","2","0","2B"
"Scott Sizemore  2B","3","1","1","1","2","2","5",".316",".409",".368",".778","25","13","0.081","0.73","0.098","-0.017","1.2","2","3",""
"Magglio Ordonez  RF","4","0","0","1","0","0","4",".176",".235",".231",".465","14","8","-0.015","0.48","0.005","-0.020","-1.0","0","0",""
"Casper Wells  RF","1","0","0","0","0","0","1",".237",".310",".368",".678","1","1","0.000","0.01","0.000","0.000","-0.5","0","0",""
"Miguel Cabrera  1B","3","1","0","0","2","0","5",".322",".450",".576","1.026","14","5","-0.037","0.34","0.009","-0.046","0.2","14","0",""
"Victor Martinez  DH","5","0","2","2","0","2","5",".270",".321",".405",".726","21","13","-0.020","0.29","0.011","-0.031","1.2","","",""
"Jhonny Peralta  SS","5","1","2","2","0","0","5",".273",".322",".400",".722","26","16","0.049","0.21","0.067","-0.018","0.8","2","4","HR,GDP"
"Ryan Raburn  LF","5","1","2","0","0","1","5",".237",".282",".412",".695","21","13","-0.015","0.71","0.084","-0.099","-1.0","1","0","2B"
"Alex Avila  C","3","2","1","2","0","1","4",".292",".336",".573",".909","16","8","0.094","0.48","0.096","-0.002","1.6","4","1","HR,HBP"
"Brandon Inge  3B","2","2","0","0","2","1","4",".198",".256",".292",".549","18","7","0.111","0.77","0.115","-0.004","1.3","2","2",""
"","","","","","","","","","","","","","","","","","","","","",""
"Justin Verlander  P","","","","","","","","","","","","","","","","","","","0","2",""
