"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"David Phelps, L (1-2)","6.2","4","1","1","5","7","1","4.33","28","115","66","38","8","20","9","7","3","0","64","","","0.156","0.81","1.8"
"Boone Logan","0.1","0","0","0","0","1","0","2.61","1","6","3","0","2","1","0","0","0","0","","2","0","0.034","1.48","0.4"
"Preston Claiborne","1","1","0","0","0","1","0","0.00","3","7","6","3","2","1","1","1","1","0","","0","0","0.027","0.50","0.5"
