"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"CC Sabathia, L (9-10)","5.2","11","5","5","3","4","1","4.78","29","105","66","38","8","20","13","9","5","0","28","","","-0.356","0.99","-3.1"
"Preston Claiborne","0.1","0","0","0","1","1","0","2.04","2","9","3","1","0","2","0","0","0","0","","2","0","0.015","0.64","0.5"
"Joba Chamberlain","1","2","1","1","1","0","1","5.13","6","21","12","7","1","4","4","1","0","0","","0","0","-0.020","0.12","-0.6"
"Adam Warren","1","2","1","1","0","0","1","3.65","4","20","10","8","1","1","2","2","1","0","","0","0","-0.004","0.02","-0.6"
