"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Hiroki Kuroda","7","5","0","0","1","8","0","2.38","25","103","69","41","11","17","7","9","6","0","74","","","0.413","1.12","3.0"
"Boone Logan, W (3-2)","1","1","0","0","1","0","0","2.22","5","17","7","5","1","1","2","2","0","0","","0","0","0.097","2.70","0.4"
"Mariano Rivera, S (34)","1","0","0","0","0","2","0","1.60","3","12","10","4","1","5","1","0","0","0","","0","0","0.032","0.44","0.4"
