"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Hiroki Kuroda, L (4-2)","7","7","2","2","1","3","1","2.30","27","101","64","45","6","13","12","11","5","0","57","","","0.074","0.87","1.7"
"Shawn Kelley","1","1","0","0","0","1","0","7.30","4","13","10","4","2","4","2","1","0","0","","0","0","0.015","0.25","0.5"
