"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Shin-Soo Choo  LF","4","1","1","0","0","0","4",".289",".412",".456",".867","16","11","-0.025","0.36","0.008","-0.033","0.0","2","0","2B"
"Shawn Tolleson  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","1","0",""
"Elvis Andrus  SS","4","0","1","0","0","1","4",".252",".311",".346",".656","20","12","-0.003","0.28","0.019","-0.022","-0.3","1","1","2B"
"Mitch Moreland  1B","4","0","1","1","0","1","4",".262",".304",".376",".680","16","11","-0.018","0.31","0.009","-0.027","0.2","3","3",""
"Adrian Beltre  3B","3","0","0","0","0","0","3",".296",".356",".451",".807","15","13","-0.048","0.57","0.000","-0.048","-1.0","1","1","GDP"
"Donnie Murphy  3B","1","0","0","0","0","1","1",".213",".298",".325",".623","5","3","0.000","0.00","0.000","0.000","-0.1","0","0",""
"Alex Rios  RF","2","1","0","0","1","2","3",".317",".349",".472",".822","17","10","-0.013","0.29","0.005","-0.018","0.0","2","0",""
"Dan Robertson  RF","1","0","0","0","0","1","1",".143",".217",".143",".360","4","4","0.000","0.00","0.000","0.000","-0.1","1","0",""
"Robinson Chirinos  C","3","0","0","0","0","1","3",".219",".274",".324",".598","16","12","-0.015","0.20","0.000","-0.015","-0.6","9","0",""
"Leonys Martin  CF","3","0","1","0","0","0","3",".278",".326",".361",".688","11","8","-0.014","0.19","0.001","-0.014","-0.2","1","0","2B"
"Rougned Odor  2B","3","0","1","1","0","2","3",".281",".288",".456",".744","13","8","-0.002","0.14","0.006","-0.008","0.5","2","2","2B"
"Nick Tepesch  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","1","1",""
"Nick Martinez  PH","1","0","0","0","0","0","1",".000",".000",".000",".000","4","2","-0.004","0.16","0.000","-0.004","-0.1","","",""
"Scott Baker  P","1","0","0","0","0","1","1",".000",".000",".000",".000","4","3","-0.004","0.15","0.000","-0.004","-0.3","0","0",""
"Michael Choice  PH-LF","1","0","0","0","0","0","1",".208",".287",".308",".595","5","3","-0.001","0.02","0.000","-0.001","-0.2","0","0",""
