"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Shin-Soo Choo  DH","4","0","0","0","0","3","4",".240",".349",".359",".708","21","15","-0.044","0.95","0.036","-0.080","-0.2","","",""
"Elvis Andrus  SS","3","0","1","0","1","0","4",".270",".320",".345",".665","16","8","-0.002","1.17","0.066","-0.069","-0.1","1","2",""
"Alex Rios  RF","4","0","1","0","0","1","4",".300",".330",".423",".753","17","13","0.003","1.29","0.079","-0.076","-0.1","0","0",""
"Adrian Beltre  3B","4","0","0","0","0","0","4",".323",".370",".511",".881","14","9","-0.061","1.25","0.001","-0.062","-0.6","1","1",""
"J.P. Arencibia  1B","3","0","1","0","1","1","4",".186",".242",".389",".631","23","14","-0.011","1.37","0.138","-0.150","-0.1","8","1",""
"Adam Rosales  PR","0","0","0","0","0","0","0",".280",".357",".440",".797","","","0.000","0.00","0.000","0.000","0.0","","",""
"Leonys Martin  CF","4","0","1","0","0","2","4",".259",".316",".365",".681","24","15","-0.011","1.85","0.121","-0.132","-0.4","5","0",""
"Chris Gimenez  C","3","0","0","0","0","1","3",".262",".327",".359",".687","9","6","-0.099","1.27","0.000","-0.099","-0.8","6","0",""
"Jim Adduci  PH","1","0","0","0","0","1","1",".260",".333",".320",".653","8","6","-0.107","4.48","0.000","-0.107","-0.6","","",""
"Rougned Odor  2B","4","0","0","0","0","1","4",".252",".290",".372",".662","12","10","-0.164","1.71","0.000","-0.164","-1.1","0","3",""
"Dan Robertson  LF","3","0","1","0","1","1","4",".278",".316",".311",".627","17","11","-0.061","1.22","0.035","-0.096","-0.4","2","0",""
"","","","","","","","","","","","","","","","","","","","","",""
"Miles Mikolas  P","","","","","","","","","","","","","","","","","","","1","0",""
"Roman Mendez  P","","","","","","","","","","","","","","","","","","","0","0",""
