"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Alcides Escobar  SS","5","1","1","0","0","1","5",".270",".309",".337",".646","9","8","-0.069","0.60","0.004","-0.073","-1.1","3","4",""
"Ben Zobrist  LF","4","2","2","0","1","0","5",".285",".370",".471",".841","17","10","0.012","0.44","0.041","-0.029","0.5","0","0",""
"Lorenzo Cain  CF","5","0","3","2","0","1","5",".310",".364",".488",".852","17","12","0.106","0.78","0.143","-0.036","1.7","2","1",""
"Eric Hosmer  1B","4","1","1","1","0","0","4",".316",".378",".481",".858","10","6","0.038","1.01","0.063","-0.025","-0.0","9","0","2B"
"Kendrys Morales  DH","3","0","0","0","1","0","4",".282",".346",".446",".792","15","5","-0.038","0.98","0.041","-0.078","-0.4","","",""
"Mike Moustakas  3B","4","1","1","2","0","1","4",".274",".341",".432",".773","17","12","0.217","1.17","0.285","-0.068","1.0","4","2","HR"
"Salvador Perez  C","4","1","1","0","0","2","4",".253",".268",".430",".698","13","10","-0.033","0.70","0.018","-0.051","-0.4","8","1",""
"Alex Rios  RF","4","1","2","0","0","0","4",".249",".285",".322",".607","10","7","0.060","0.66","0.073","-0.013","0.2","1","0","2B"
"Omar Infante  2B","4","1","2","2","0","0","4",".221",".235",".314",".549","11","9","0.238","1.51","0.316","-0.078","2.5","0","2","2·3B"
"","","","","","","","","","","","","","","","","","","","","",""
"Kris Medlen  P","","","","","","","","","","","","","","","","","","","0","0",""
"Franklin Morales  P","","","","","","","","","","","","","","","","","","","0","1",""
"Luke Hochevar  P","","","","","","","","","","","","","","","","","","","0","0",""
