"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Alcides Escobar  SS","4","0","1","0","0","1","4",".271",".310",".333",".644","16","11","-0.069","1.16","0.035","-0.104","-0.6","1","2",""
"Ben Zobrist  2B","4","0","0","0","0","1","4",".289",".376",".482",".858","23","16","-0.138","0.98","0.000","-0.138","-1.5","4","2","GDP"
"Lorenzo Cain  CF","3","0","0","0","1","2","4",".309",".363",".495",".859","18","9","-0.010","0.51","0.021","-0.031","-0.2","1","0",""
"Eric Hosmer  1B","4","0","0","0","0","2","4",".315",".379",".484",".864","20","11","-0.100","0.94","0.000","-0.100","-1.1","7","1",""
"Kendrys Morales  DH","4","0","1","0","0","2","4",".288",".350",".455",".805","24","17","-0.027","0.68","0.027","-0.054","-0.4","","",""
"Mike Moustakas  3B","4","1","1","1","0","0","4",".269",".338",".413",".750","13","9","0.002","0.62","0.054","-0.052","0.4","1","3","HR"
"Salvador Perez  C","4","0","2","0","0","0","4",".254",".268",".428",".697","9","9","0.046","0.63","0.065","-0.019","0.3","5","1",""
"Alex Rios  RF","3","0","1","0","0","0","3",".234",".272",".303",".575","7","6","-0.053","1.24","0.012","-0.066","-0.5","2","0",""
"Paulo Orlando  LF","3","0","0","0","0","0","3",".237",".267",".410",".677","12","9","-0.007","1.19","0.055","-0.062","0.0","2","0",""
"","","","","","","","","","","","","","","","","","","","","",""
"Danny Duffy  P","","","","","","","","","","","","","","","","","","","1","1",""
"Kris Medlen  P","","","","","","","","","","","","","","","","","","","0","0",""
