"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Erick Aybar  SS","4","1","0","0","0","0","4",".200",".258",".222",".480","13","9","-0.087","0.91","0.000","-0.087","-0.9","1","3",""
"Mike Trout  CF","4","2","2","1","0","0","4",".333",".441",".619","1.060","17","11","0.117","0.76","0.153","-0.036","1.0","5","0","HR"
"Albert Pujols  1B","4","1","1","1","0","1","4",".210",".289",".395",".684","15","10","-0.009","0.95","0.064","-0.073","0.3","7","0","HR"
"Kole Calhoun  RF","3","0","1","1","1","0","4",".321",".391",".487",".878","14","8","-0.019","0.92","0.054","-0.073","0.6","0","0","CS"
"David Freese  3B","4","0","1","1","0","1","4",".226",".263",".409",".671","13","10","0.033","1.25","0.088","-0.055","0.6","0","1",""
"Taylor Featherston  PR","0","0","0","0","0","0","0",".125",".273",".125",".398","","","0.000","0.00","0.000","0.000","0.0","","",""
"Matthew Joyce  LF","4","0","1","0","0","0","4",".147",".188",".187",".374","8","5","-0.205","1.95","0.000","-0.205","-0.9","1","0",""
"Johnny Giavotella  2B","3","0","0","0","0","0","3",".300",".359",".386",".745","11","9","-0.047","0.63","0.000","-0.047","-0.5","2","0",""
"Drew Butera  C","3","0","0","0","0","0","3",".190",".190",".190",".381","8","6","-0.043","0.58","0.000","-0.043","-0.5","8","0",""
"Hector Santiago  P","1","0","0","0","0","1","1",".000",".000",".000",".000","3","3","-0.010","0.40","0.000","-0.010","-0.1","0","3",""
"Efren Navarro  PH","1","0","0","0","0","1","1",".235",".278",".294",".572","4","4","-0.014","0.56","0.000","-0.014","-0.1","","",""
"Mike Morin  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Vinnie Pestano  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Cesar Ramos  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","1",""
"Collin Cowgill  PH","0","0","0","0","1","0","1",".184",".244",".316",".560","6","2","0.035","0.68","0.035","0.000","0.4","","",""
