"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Johnny Giavotella  2B","4","0","1","1","1","0","5",".269",".319",".356",".675","21","11","0.259","2.16","0.336","-0.077","0.6","5","4",""
"Kole Calhoun  RF","5","0","0","0","0","3","5",".263",".317",".400",".717","17","12","-0.205","1.57","0.000","-0.205","-2.0","3","0",""
"Mike Trout  CF","3","2","2","2","1","0","4",".305",".400",".604","1.004","21","12","0.281","0.99","0.298","-0.017","2.1","0","0","2·HR"
"Albert Pujols  1B","4","0","1","0","0","0","4",".264",".334",".557",".891","25","15","-0.145","1.16","0.013","-0.158","-0.8","7","0",""
"Erick Aybar  SS","4","0","2","0","0","0","4",".279",".317",".347",".664","10","8","-0.035","1.27","0.053","-0.088","0.2","4","2",""
"David Freese  3B","4","0","1","0","0","0","4",".247",".315",".403",".717","20","14","-0.072","1.39","0.061","-0.133","-1.1","0","2","GDP"
"Taylor Featherston  PR-3B","0","1","0","0","0","0","0",".121",".161",".207",".368","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Chris Iannetta  C","4","0","1","0","0","1","4",".194",".311",".297",".608","14","9","0.132","1.58","0.216","-0.084","0.3","5","1","2B"
"Dan Robertson  LF","3","0","1","0","1","0","4",".297",".333",".297",".631","18","7","-0.007","1.73","0.042","-0.050","0.0","3","0","IW"
"Matt Shoemaker  P","1","0","0","0","1","0","2",".000",".500",".000",".500","7","2","0.001","0.61","0.018","-0.016","-0.0","0","3",""
"Cesar Ramos  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Matthew Joyce  PH","1","0","0","0","0","0","1",".193",".283",".326",".609","1","1","-0.050","2.04","0.000","-0.050","-0.3","","",""
"Trevor Gott  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Joe Smith  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Efren Navarro  PH","1","0","0","0","0","1","1",".263",".309",".316",".624","7","4","-0.181","5.77","0.000","-0.181","-0.8","","",""
"Huston Street  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
