"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Erick Aybar  SS","5","0","0","0","0","0","5",".246",".291",".290",".581","15","10","-0.214","1.42","0.000","-0.214","-1.4","0","0",""
"Kole Calhoun  RF","4","1","2","0","0","0","4",".272",".326",".393",".719","8","6","-0.082","1.39","0.083","-0.166","-0.3","2","0",""
"Mike Trout  CF","4","0","1","0","0","2","4",".297",".381",".573",".954","19","11","-0.006","1.99","0.154","-0.161","0.1","4","0","2B"
"Albert Pujols  1B","4","0","1","1","0","0","4",".273",".324",".545",".870","17","10","-0.102","1.64","0.031","-0.132","-0.5","4","0",""
"David Freese  3B","4","0","0","0","0","1","4",".237",".291",".427",".718","17","11","-0.161","1.58","0.000","-0.161","-1.1","0","3",""
"Matthew Joyce  LF","3","1","2","0","1","0","4",".189",".272",".328",".600","22","12","0.115","1.13","0.125","-0.011","0.7","0","0","3B"
"Johnny Giavotella  2B","4","0","1","0","0","1","4",".267",".326",".351",".677","16","9","-0.031","2.24","0.141","-0.172","0.5","1","0",""
"Chris Iannetta  C","4","0","2","0","0","0","4",".169",".268",".269",".538","8","6","0.047","2.15","0.186","-0.138","-0.3","13","2","GDP"
"Taylor Featherston  PR","0","0","0","0","0","0","0",".083",".128",".139",".267","","","0.000","0.00","0.000","0.000","0.0","","",""
"Hector Santiago  P","2","0","1","0","0","0","2",".333",".333",".333",".667","6","4","-0.043","0.93","0.016","-0.059","-0.4","0","0","GDP"
"Cam Bedrosian  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Efren Navarro  PH","1","0","1","0","0","0","1",".289",".357",".342",".699","3","3","0.207","2.88","0.207","0.000","1.1","","","2B"
"Trevor Gott  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Fernando Salas  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Kyle Kubitza  PH","1","0","0","0","0","0","1",".300",".333",".300",".633","4","2","-0.237","4.63","0.000","-0.237","-0.8","","","GDP"
