"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Johnny Giavotella  2B","5","2","2","1","0","0","5",".271",".328",".367",".695","14","11","0.125","0.46","0.148","-0.023","0.6","3","3","HR"
"Kole Calhoun  RF","3","0","0","0","2","1","5",".269",".327",".388",".715","26","14","-0.003","0.51","0.034","-0.037","-0.6","3","0",""
"Mike Trout  CF","4","1","2","1","0","1","4",".300",".382",".584",".966","16","11","0.094","0.77","0.161","-0.067","0.9","1","0","3B,2B,GDP"
"Albert Pujols  1B","2","1","0","0","2","1","4",".270",".327",".541",".868","14","5","-0.030","0.70","0.010","-0.040","-0.1","6","0","2·IW"
"David Freese  3B","2","1","0","0","2","1","4",".235",".295",".423",".718","17","8","0.028","0.66","0.042","-0.015","0.1","0","4",""
"Efren Navarro  LF","4","1","1","2","0","0","4",".286",".348",".333",".681","14","7","0.027","0.83","0.089","-0.062","0.8","1","0","GDP"
"Dan Robertson  LF","0","0","0","0","0","0","0",".400",".400",".400",".800","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Carlos Perez  C","4","0","1","2","0","0","4",".264",".278",".379",".657","10","7","-0.008","0.55","0.034","-0.042","0.9","12","0","2B"
"Taylor Featherston  SS","4","1","1","1","0","1","4",".100",".140",".225",".365","16","10","0.106","0.33","0.121","-0.016","0.4","1","3","HR"
"C.J. Wilson  P","3","0","1","0","0","1","3",".333",".333",".333",".667","8","7","-0.027","0.36","0.000","-0.027","-0.6","0","0",""
"Kyle Kubitza  PH","0","0","0","0","1","0","1",".300",".364",".300",".664","6","2","0.000","0.01","0.000","0.000","0.4","","",""
"Jose Alvarez  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
