"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Johnny Giavotella  2B","4","0","1","0","0","1","5",".266",".320",".357",".676","17","14","0.043","1.47","0.096","-0.054","0.1","0","4","SH"
"Kole Calhoun  RF","4","1","2","1","1","0","5",".262",".320",".380",".700","14","8","0.843","2.41","0.905","-0.062","2.5","3","0",""
"Mike Trout  CF","3","0","0","0","2","2","5",".300",".389",".575",".964","21","8","-0.165","1.46","0.006","-0.171","-0.3","4","0","GDP,2·IW"
"Albert Pujols  DH","5","0","0","0","0","1","5",".265",".334",".553",".887","22","15","-0.381","1.23","0.000","-0.381","-2.5","","","GDP"
"David Freese  3B","1","0","0","0","1","1","3",".236",".301",".411",".712","12","5","0.079","1.03","0.095","-0.016","0.3","0","1","HBP"
"Kyle Kubitza  PR-3B","1","1","0","0","0","1","1",".207",".258",".207",".465","4","3","0.028","2.14","0.059","-0.031","-0.3","1","0",""
"Matthew Joyce  LF","1","0","0","0","1","0","2",".183",".272",".307",".579","7","3","0.017","0.77","0.027","-0.011","0.1","3","0",""
"Dan Robertson  PH-LF","1","0","0","0","0","0","2",".238",".273",".238",".511","7","4","-0.077","2.44","0.000","-0.077","-0.4","0","0","SH"
"Chris Iannetta  C","2","0","0","0","0","0","2",".184",".282",".272",".554","9","4","-0.082","1.65","0.000","-0.082","-0.6","7","0",""
"Erick Aybar  PH","1","0","1","1","0","0","1",".264",".305",".310",".616","2","2","0.129","3.26","0.129","0.000","0.6","","",""
"Carlos Perez  PR-C","1","0","0","0","0","0","1",".245",".257",".343",".600","4","2","-0.041","1.72","0.000","-0.041","-0.1","1","0",""
"Efren Navarro  1B","4","0","2","0","0","1","4",".268",".316",".324",".640","13","8","-0.003","1.83","0.117","-0.120","-0.2","9","1","2B,GDP"
"Taylor Featherston  SS","4","1","1","0","0","2","4",".127",".169",".218",".388","20","13","-0.112","2.17","0.064","-0.176","-0.4","2","1",""
"","","","","","","","","","","","","","","","","","","","","",""
"Hector Santiago  P","","","","","","","","","","","","","","","","","","","0","1",""
"Joe Smith  P","","","","","","","","","","","","","","","","","","","0","1",""
"Huston Street  P","","","","","","","","","","","","","","","","","","","0","0",""
"Trevor Gott  P","","","","","","","","","","","","","","","","","","","0","0",""
