"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Jose Quintana, W (2-3)","7","4","1","1","1","10","0","4.39","25","112","80","47","11","22","9","5","1","0","74","","","0.273","0.90","2.4"
"Jake Petricka","1","2","0","0","0","0","0","4.50","4","11","8","6","0","2","4","0","0","0","","1","1","0.049","1.45","0.4"
"David Robertson, S (7)","1","1","1","1","1","2","1","1.20","5","27","15","8","5","2","0","2","1","0","","0","0","0.037","1.28","-0.5"
