"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Chris Sale","8","6","1","1","1","12","1","2.87","31","116","81","46","20","15","7","11","5","0","77","","","0.400","1.35","2.8"
"Jake Petricka","1","0","0","0","0","1","0","3.29","3","10","7","3","2","2","2","0","0","0","","0","0","0.132","1.77","0.5"
"Zach Duke","0.1","0","0","0","1","0","0","3.48","2","9","5","4","0","1","1","0","0","0","","0","0","-0.062","2.72","-0.2"
"Daniel Webb, W (1-0)","0.2","0","0","0","0","0","0","0.00","2","7","4","3","1","0","2","0","0","0","","1","0","0.194","3.48","0.7"
"David Robertson, S (16)","1","2","0","0","0","1","0","2.76","5","16","12","8","3","1","1","3","3","0","","0","0","0.191","3.52","0.5"
