"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Tim Wakefield, L (2-6)","7","11","4","3","2","3","1","5.21","34","100","69","39","4","26","17","12","5","0","42","","","-0.120","1.01","-0.7"
"Ramon Ramirez","1","1","1","1","0","2","0","5.02","5","17","12","6","3","3","1","2","1","0","","0","0","-0.058","0.65","-0.5"
