"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Josh Beckett, L (6-6)","6","11","4","4","4","5","1","5.78","32","105","60","34","8","18","15","8","3","0","35","","","-0.162","1.42","-2.8"
"Hideki Okajima","1","0","0","0","0","1","0","4.63","2","14","10","6","1","3","1","0","0","0","","3","0","0.047","0.46","2.4"
"Tim Wakefield","1","2","1","1","0","0","0","5.20","4","11","9","5","0","4","3","1","1","0","","0","0","-0.027","0.23","-0.5"
