"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Fred Lewis  DH","5","0","0","0","0","0","5",".275",".339",".450",".788","10","8","-0.076","0.59","0.000","-0.076","-1.1","","",""
"Yunel Escobar  SS","5","0","1","0","0","0","5",".249",".330",".318",".648","8","7","-0.032","0.46","0.014","-0.046","-1.0","2","5",""
"Jose Bautista  RF","4","1","1","2","1","1","5",".260",".373",".599",".972","20","11","-0.010","0.46","0.036","-0.046","1.5","0","0","HR"
"Vernon Wells  CF","5","1","2","1","0","0","5",".278",".328",".534",".862","11","8","0.057","0.75","0.113","-0.056","0.7","5","0","HR"
"Adam Lind  1B","4","1","1","0","0","0","4",".219",".278",".379",".657","11","9","-0.081","0.86","0.040","-0.121","-0.9","9","0","2B,GDP"
"Lyle Overbay  1B","0","0","0","0","0","0","0",".249",".330",".414",".745","","","0.000","0.00","0.000","0.000","0.0","5","0",""
"Aaron Hill  2B","3","2","2","1","0","0","4",".213",".289",".395",".684","12","6","0.039","0.62","0.074","-0.035","1.0","2","6","HR,HBP"
"John Buck  C","4","1","2","2","0","1","4",".279",".311",".502",".813","12","9","0.193","0.78","0.218","-0.025","1.5","4","0","2B"
"Travis Snider  LF","4","1","2","2","0","1","4",".256",".329",".512",".840","8","6","0.204","0.76","0.230","-0.027","1.6","0","0","HR"
"Edwin Encarnacion  3B","4","1","1","0","0","1","4",".242",".305",".456",".761","17","12","-0.065","0.69","0.005","-0.070","-0.2","0","0","2B"
"","","","","","","","","","","","","","","","","","","","","",""
"Ricky Romero  P","","","","","","","","","","","","","","","","","","","0","2",""
