"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Doug Fister","8","3","1","1","1","3","0","3.34","27","99","65","37","4","24","14","8","0","0","74","","","0.252","0.62","2.7"
"Brandon League","0.2","2","3","0","1","0","0","3.82","5","25","15","11","1","3","3","1","1","0","","0","0","-0.023","0.73","-1.0"
"David Pauley, BS (1), L (4-1)","0","2","2","2","0","0","1","1.56","2","4","3","3","0","0","1","1","0","0","","2","2","-0.961","2.48","-3.7"
