"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Michael Pineda, W (4-1)","6","4","2","2","3","9","0","2.01","25","101","67","43","9","15","3","10","3","0","62","","","0.158","1.20","1.1"
"David Pauley, H (1)","2","1","0","0","0","2","0","1.10","8","32","22","16","2","4","3","3","1","0","","0","0","0.098","0.56","1.0"
"Jamey Wright","1","0","0","0","1","0","0","0.79","4","18","9","8","0","1","1","2","1","0","","0","0","0.008","0.10","0.5"
