"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Felix Hernandez, W (12-11)","6","7","2","2","2","10","0","3.37","28","106","72","38","16","18","7","9","3","0","58","","","0.007","1.16","0.8"
"Jamey Wright","2","3","0","0","0","5","0","3.79","9","41","27","13","3","11","2","2","1","0","","0","0","0.008","0.07","0.9"
"Josh Lueke","1","0","0","0","0","1","0","9.17","3","12","8","4","0","4","1","1","1","0","","0","0","0.001","0.01","0.5"
