"Rk","Gm#","Date","","Tm"," ","Opp","W/L","R","RA","Inn","W-L","Rank","GB","Win","Loss","Save","Time","D/N","Attendance","Streak"
"1","1","Sunday, Mar 31","boxscore","TEX","@","HOU","L","2","8","","0-1","5","1.0","Norris","Harrison","Bedard","3:00","N","41,307","-"
"2","2","Tuesday, Apr 2","boxscore","TEX","@","HOU","W","7","0","","1-1","3","1.0","Darvish","Harrell","","2:54","N","22,673","+"
"3","3","Wednesday, Apr 3","boxscore","TEX","@","HOU","W","4","0","","2-1","1","Tied","Ogando","Humber","","2:59","D","15,831","++"
"4","4","Friday, Apr 5","boxscore","TEX","","LAA","W","3","2","","3-1","1","up 0.5","Scheppers","Downs","Nathan","2:46","D","48,845","+++"
"5","5","Saturday, Apr 6","boxscore","TEX","","LAA","L","4","8","","3-2","2","0.5","Hanson","Harrison","","3:00","D","47,201","-"
"6","6","Sunday, Apr 7","boxscore","TEX","","LAA","W","7","3","","4-2","2","0.5","Darvish","Weaver","","3:01","N","42,034","+"
"7","7","Monday, Apr 8","boxscore","TEX","","TBR","W","5","4","","5-2","1","Tied","Ogando","Hellickson","Nathan","3:15","N","27,355","++"
"8","8","Tuesday, Apr 9","boxscore","TEX","","TBR","W","6","1","","6-2","1","Tied","Tepesch","Hernandez","","2:44","N","31,398","+++"
"9","9","Wednesday, Apr 10","boxscore","TEX","","TBR","L","0","2","","6-3","2","1.0","Moore","Holland","Rodney","2:51","D","26,643","-"
"10","10","Thursday, Apr 11","boxscore","TEX","@","SEA","W","4","3","","7-3","2","1.0","Ortiz","Hernandez","Nathan","3:11","N","22,939","+"
"11","11","Friday, Apr 12","boxscore","TEX","@","SEA","L","1","3","","7-4","2","2.0","Iwakuma","Darvish","Wilhelmsen","2:49","N","15,028","-"
"12","12","Saturday, Apr 13","boxscore","TEX","@","SEA","W","3","1","","8-4","2","1.0","Ortiz","Capps","Nathan","2:55","N","23,506","+"
"13","13","Sunday, Apr 14","boxscore","TEX","@","SEA","L","3","4","","8-5","2","1.0","Maurer","Tepesch","Wilhelmsen","2:59","D","17,015","-"
"14","14","Tuesday, Apr 16","boxscore","TEX","@","CHC","W","4","2","","9-5","2","1.5","Holland","Wood","Nathan","2:47","N","29,344","+"
"15","15","Thursday, Apr 18","boxscore","TEX","@","CHC","L","2","6","","9-6","2","2.5","Villanueva","Ogando","","2:37","D","26,083","-"
"16","16","Friday, Apr 19","boxscore","TEX","","SEA","W","7","0","","10-6","2","1.5","Darvish","Saunders","","2:44","N","36,273","+"
"17","17","Saturday, Apr 20","boxscore","TEX","","SEA","W","5","0","","11-6","2","0.5","Lowe","Maurer","","2:32","N","43,025","++"
"18","18","Sunday, Apr 21","boxscore","TEX","","SEA","W","11","3","","12-6","1","up 0.5","Grimm","Harang","Kirkman","3:07","D","44,599","+++"
"19","19","Monday, Apr 22","boxscore","TEX","@","LAA","W","7","6","","13-6","1","up 1.5","Scheppers","Frieri","Nathan","3:07","N","36,192","++++"
"20","20","Tuesday, Apr 23","boxscore","TEX","@","LAA","L-wo","4","5","11","13-7","1","up 0.5","De La Rosa","Ortiz","","3:13","N","35,353","-"
"21","21","Wednesday, Apr 24","boxscore","TEX","@","LAA","W","11","3","","14-7","1","up 1.5","Darvish","Roth","","3:22","N","37,154","+"
"22","22","Thursday, Apr 25","boxscore","TEX","@","MIN","W","2","1","","15-7","1","up 2.5","Tepesch","Worley","Nathan","2:53","N","25,459","++"
"23","23","Friday, Apr 26","boxscore","TEX","@","MIN","W","4","3","","16-7","1","up 3.5","Grimm","Diamond","Nathan","2:46","N","27,404","+++"
"24","24","Saturday, Apr 27","boxscore","TEX","@","MIN","L","2","7","","16-8","1","up 3.5","Hernandez","Holland","","2:51","D","37,503","-"
