"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Alejandro De Aza  LF","5","2","3","1","0","1","5",".246",".289",".444",".733","16","11","0.177","0.49","0.186","-0.009","1.7","2","0","HR,SB"
"Alexei Ramirez  SS","5","1","1","0","0","0","5",".261",".295",".339",".634","12","11","-0.004","0.57","0.042","-0.046","-0.6","0","4",""
"Alex Rios  RF","5","3","3","2","0","1","5",".274",".343",".508",".851","20","12","0.149","0.76","0.191","-0.042","1.9","1","0","HR,2B"
"Conor Gillaspie  3B","4","0","2","2","1","0","5",".291",".354",".465",".819","21","10","0.103","0.57","0.128","-0.026","1.4","0","2","2B"
"Paul Konerko  1B","5","0","1","1","0","1","5",".224",".276",".371",".646","14","12","-0.004","0.49","0.040","-0.044","0.1","8","0",""
"Dewayne Wise  CF","4","0","1","0","0","1","4",".261",".277",".348",".624","13","9","-0.012","0.47","0.022","-0.034","-0.7","3","0",""
"Matt Thornton  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","1",""
"Jesse Crain  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Casper Wells  PH","1","0","0","0","0","0","1",".000",".091",".000",".091","1","1","-0.001","0.05","0.000","-0.001","-0.2","","",""
"Addison Reed  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Tyler Greene  2B","4","0","1","0","0","2","4",".276",".323",".483",".805","20","15","-0.027","0.43","0.010","-0.037","-0.5","2","1","2B"
"Tyler Flowers  C","3","0","1","0","1","1","4",".183",".256",".366",".621","14","8","-0.022","0.40","0.005","-0.027","0.0","11","1","IW"
"Jake Peavy  P","3","0","0","0","0","0","3",".000",".000",".000",".000","9","6","-0.045","0.62","0.000","-0.045","-0.7","0","0",""
"Jordan Danks  CF","1","0","0","0","0","1","1",".200",".333",".400",".733","4","3","-0.003","0.11","0.000","-0.003","-0.3","0","0",""
