"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"A.J. Burnett, L (6-6)","4","9","7","7","2","4","3","4.83","23","91","50","26","7","17","6","11","3","0","18","","","-0.368","0.32","-5.0"
"Chad Gaudin","2","1","0","0","1","1","0","6.89","8","30","20","9","6","5","3","2","1","0","","0","0","0.015","0.13","1.0"
"Chan Ho Park","2","3","3","3","0","3","1","6.86","9","36","25","12","6","7","1","5","1","0","","0","0","-0.004","0.06","-2.0"
