"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Phil Coke, W (1-2)","7","3","0","0","2","2","0","2.25","25","94","58","35","5","18","7","14","4","0","71","","","0.459","1.03","3.4"
"Joaquin Benoit, H (3)","1","0","0","0","0","1","0","1.50","3","17","12","6","3","3","1","1","0","0","","0","0","0.050","0.66","0.5"
"Jose Valverde, S (3)","1","0","0","0","0","2","0","0.00","3","11","7","3","0","4","1","0","0","0","","0","0","0.040","0.52","0.5"
