"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Phil Coke, L (1-7)","5","5","4","4","7","2","0","3.95","27","96","51","30","2","19","8","10","5","0","36","","","-0.168","0.85","-1.3"
"Charlie Furbush","1","1","1","1","1","2","1","2.37","4","21","9","3","2","4","0","1","0","0","","0","0","-0.072","0.58","-0.5"
"Al Alburquerque","1.1","0","0","0","1","1","0","2.25","5","24","12","5","5","2","2","1","0","0","","0","0","0.027","0.30","0.5"
"David Purcey","0.2","0","0","0","0","1","0","2.28","2","9","6","3","2","1","0","1","0","0","","1","0","0.016","0.37","0.6"
