"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Brad Penny, W (8-9)","5.1","7","4","4","1","2","2","4.99","25","91","52","34","2","16","9","13","3","0","39","","","-0.160","0.98","-1.2"
"Phil Coke, H (5)","1.2","0","0","0","0","3","0","4.68","5","22","16","8","4","4","2","0","0","0","","0","0","0.157","1.23","0.8"
"Joaquin Benoit, H (19)","1","1","0","0","0","0","0","4.00","3","14","10","6","2","2","1","2","1","0","","0","0","0.143","2.56","0.5"
"Jose Valverde, S (34)","1","0","0","0","1","2","0","2.81","4","13","8","1","4","3","0","1","0","0","","0","0","0.204","4.94","0.5"
