"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Vin Mazzaro, L (2-1)","3","3","4","3","4","4","0","3.60","17","79","45","26","6","13","6","2","2","0","39","","","-0.180","1.45","-1.5"
"Kelvin Herrera","2","2","1","0","1","0","0","3.13","10","37","22","14","2","6","5","4","1","0","","3","3","-0.219","1.59","-1.3"
"Aaron Crow","1","0","0","0","0","2","0","3.08","3","15","10","3","2","5","1","0","0","0","","0","0","0.025","0.34","0.5"
"Louis Coleman","1","1","0","0","0","1","0","3.15","4","16","11","4","3","4","0","3","0","0","","0","0","0.020","0.48","0.5"
"Greg Holland","1","0","0","0","1","0","0","4.50","3","13","6","5","1","0","1","1","0","0","","0","0","0.012","0.19","0.5"
