"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Marco Scutaro  2B","4","2","3","0","1","0","5",".274",".335",".387",".722","24","13","0.087","0.66","0.105","-0.018","1.0","1","2","SB"
"Ryan Kalish  CF","5","1","2","1","0","1","5",".250",".289",".433",".722","18","13","0.039","1.21","0.140","-0.102","1.3","2","0","3B,2B"
"Victor Martinez  C","5","0","1","2","0","0","5",".290",".337",".463",".800","16","11","-0.013","1.04","0.081","-0.094","0.1","6","2","2B"
"David Ortiz  DH","4","1","1","0","0","2","4",".262",".362",".531",".893","18","10","0.008","0.74","0.064","-0.057","-0.4","","","2B"
"Jarrod Saltalamacchia  PH","0","0","0","0","1","0","1",".200",".360",".350",".710","6","2","0.002","0.06","0.002","0.000","0.4","","",""
"Adrian Beltre  3B","3","1","1","1","2","0","5",".328",".373",".568",".941","24","11","0.135","0.77","0.180","-0.046","1.1","1","1","HR,IW"
"Daniel Nava  LF","3","0","0","0","0","0","3",".243",".335",".360",".696","10","8","0.108","1.45","0.158","-0.050","0.4","0","0",""
"Darnell McDonald  PH-LF","2","0","0","0","0","0","2",".269",".338",".432",".770","7","5","-0.017","0.38","0.000","-0.017","-0.8","1","0",""
"Josh Reddick  RF","5","0","1","0","0","2","5",".239",".255",".348",".603","15","11","-0.049","0.82","0.029","-0.078","-1.0","1","0",""
"Lars Anderson  1B","3","0","1","0","1","1","4",".267",".389",".333",".722","17","9","0.024","0.98","0.054","-0.030","0.1","12","1",""
"Yamaico Navarro  SS","4","0","0","0","0","3","4",".074",".103",".074",".178","17","13","-0.141","1.45","0.000","-0.141","-1.4","3","4",""
"","","","","","","","","","","","","","","","","","","","","",""
"Clay Buchholz  P","","","","","","","","","","","","","","","","","","","0","2",""
"Hideki Okajima  P","","","","","","","","","","","","","","","","","","","0","1",""
"Scott Atchison  P","","","","","","","","","","","","","","","","","","","0","0",""
