"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Marco Scutaro  2B","5","3","3","0","0","0","5",".274",".332",".384",".716","14","9","0.063","0.53","0.092","-0.029","1.0","1","0","2·2B"
"Darnell McDonald  RF","3","0","1","0","0","1","5",".274",".342",".435",".778","11","10","-0.002","0.56","0.027","-0.029","-0.2","0","0","2·SH"
"Victor Martinez  C","4","2","3","2","0","0","5",".303",".352",".494",".846","26","16","0.032","0.62","0.059","-0.027","0.5","4","2","SF"
"Kevin Cash  C","0","0","0","0","0","0","0",".173",".248",".245",".493","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Adrian Beltre  3B","5","1","4","2","0","1","5",".323",".368",".558",".926","20","13","0.099","0.49","0.105","-0.007","2.4","0","4","2·2B"
"David Ortiz  DH","5","0","2","2","0","2","5",".264",".363",".524",".887","21","14","0.123","0.67","0.169","-0.046","0.4","","","2B,GDP"
"Mike Lowell  1B","4","0","1","0","0","1","4",".225",".295",".335",".630","20","14","-0.060","0.56","0.000","-0.060","-1.3","6","1",""
"Lars Anderson  1B","1","0","0","0","0","0","1",".222",".323",".259",".582","1","1","-0.001","0.04","0.000","-0.001","-0.3","3","0",""
"Jed Lowrie  SS","3","0","1","0","1","0","4",".276",".371",".500",".871","13","6","0.005","0.39","0.026","-0.021","0.0","2","1",""
"Bill Hall  LF","3","0","0","0","1","1","4",".243",".309",".453",".762","20","10","-0.033","0.46","0.004","-0.037","-0.4","6","0",""
"Eric Patterson  PR-LF","0","0","0","0","0","0","0",".224",".278",".431",".709","","","0.003","0.17","0.003","0.000","0.2","1","0","SB"
"Ryan Kalish  CF","4","0","1","0","0","1","4",".255",".300",".423",".723","19","11","-0.045","0.41","0.000","-0.045","-1.0","4","0",""
"","","","","","","","","","","","","","","","","","","","","",""
"Clay Buchholz  P","","","","","","","","","","","","","","","","","","","0","0",""
"Scott Atchison  P","","","","","","","","","","","","","","","","","","","0","0",""
