"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Ian Kinsler  2B","4","0","2","0","0","2","4",".277",".340",".449",".789","18","14","-0.003","0.79","0.050","-0.052","-0.1","0","5","SB"
"Elvis Andrus  SS","4","1","1","0","0","1","4",".298",".373",".405",".777","20","10","-0.044","1.12","0.041","-0.085","-0.4","1","3","SB"
"Michael Young  1B","4","0","0","0","0","0","4",".270",".299",".352",".651","11","8","-0.108","1.05","0.000","-0.108","-1.0","12","2",""
"Adrian Beltre  3B","3","1","0","0","1","0","4",".305",".335",".498",".833","14","9","-0.040","0.81","0.010","-0.050","-0.4","0","3",""
"Nelson Cruz  RF","3","0","0","0","1","1","4",".253",".309",".422",".730","16","9","-0.004","0.78","0.031","-0.035","0.0","0","0",""
"David Murphy  LF","2","0","1","2","1","1","3",".282",".365",".482",".848","11","5","0.167","1.43","0.188","-0.021","1.6","0","0",""
"Craig Gentry  CF","1","0","0","0","0","1","1",".345",".415",".436",".851","3","3","-0.014","0.56","0.000","-0.014","-0.2","1","0",""
"Mike Napoli  C","4","0","0","0","0","3","4",".238",".348",".450",".798","21","13","-0.078","0.78","0.000","-0.078","-0.9","6","0",""
"Leonys Martin  CF-LF","4","0","1","0","0","1","4",".143",".250",".286",".536","11","7","0.024","0.70","0.062","-0.039","0.3","5","0","2B,SB"
"Joe Nathan  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","1","0",""
"Matt Harrison  P","2","0","0","0","0","2","2",".000",".000",".000",".000","8","6","-0.061","1.03","0.000","-0.061","-0.6","1","1",""
"Mitch Moreland  PH","1","0","0","0","0","0","1",".274",".327",".516",".843","3","2","-0.015","0.64","0.000","-0.015","-0.1","","",""
"Mark Lowe  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Mike Adams  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Josh Hamilton  LF","0","0","0","0","0","0","0",".330",".390",".674","1.064","","","0.000","0.00","0.000","0.000","0.0","0","0",""
