"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Ian Kinsler  DH","5","1","2","2","0","0","5",".328",".418",".690","1.108","14","12","0.088","0.50","0.094","-0.006","1.1","","","3B,SB"
"Elvis Andrus  SS","4","1","0","0","1","0","5",".226",".300",".358",".658","20","13","0.020","0.32","0.031","-0.011","-0.9","0","3",""
"Josh Hamilton  CF","5","1","2","3","0","1","5",".424",".444",".780","1.224","10","9","0.167","0.42","0.174","-0.007","1.6","1","0","HR"
"Adrian Beltre  3B","2","1","2","0","0","0","2",".304",".344",".482",".826","6","5","0.028","0.32","0.028","0.000","1.0","0","2","2B"
"Alberto Gonzalez  PR-3B","3","1","2","0","0","0","3",".375",".375",".375",".750","9","6","0.001","0.03","0.002","-0.001","0.7","1","2",""
"Michael Young  2B","5","1","2","0","0","0","5",".400",".411",".545",".956","15","10","0.035","0.23","0.039","-0.003","0.1","0","1","GDP"
"Nelson Cruz  RF","5","1","2","2","0","1","5",".276",".311",".448",".760","13","10","0.052","0.26","0.055","-0.004","0.8","4","0",""
"David Murphy  LF","5","1","2","0","0","1","5",".324",".366",".514",".879","15","9","0.028","0.20","0.032","-0.004","0.4","3","0",""
"Mike Napoli  C","5","1","1","1","0","2","5",".279",".373",".721","1.093","16","12","-0.027","0.20","0.005","-0.032","-0.7","8","0","HR"
"Mitch Moreland  1B","5","1","2","2","0","0","5",".179",".258",".286",".544","25","15","0.060","0.25","0.062","-0.002","1.3","9","1",""
"","","","","","","","","","","","","","","","","","","","","",""
"Matt Harrison  P","","","","","","","","","","","","","","","","","","","1","0",""
"Koji Uehara  P","","","","","","","","","","","","","","","","","","","0","0",""
