"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Kole Calhoun  RF","5","1","1","2","0","2","5",".244",".337",".439",".776","25","15","0.003","0.43","0.047","-0.044","1.0","1","0","HR"
"Erick Aybar  SS","5","0","2","0","0","0","5",".275",".310",".371",".681","13","9","-0.047","0.42","0.003","-0.050","-0.0","2","0","2B"
"Mike Trout  LF","4","0","2","0","1","1","5",".330",".427",".571",".997","23","12","-0.022","0.29","0.007","-0.029","0.4","2","0",""
"Josh Hamilton  DH","4","1","2","0","1","1","5",".235",".292",".424",".715","18","10","0.013","0.40","0.039","-0.026","0.4","","","2B"
"Mark Trumbo  1B","5","1","2","1","0","3","5",".240",".301",".464",".765","20","13","0.102","0.61","0.139","-0.037","0.0","4","1","2B"
"Hank Conger  C","4","1","1","0","1","1","5",".251",".311",".425",".736","20","12","0.011","0.48","0.024","-0.012","-1.1","9","0","IW"
"Chris Nelson  3B","5","1","1","2","0","1","5",".229",".273",".332",".604","14","11","0.217","0.65","0.248","-0.031","1.1","2","0","3B"
"Grant Green  2B","4","1","2","1","1","1","5",".264",".333",".306",".639","16","9","0.061","0.45","0.085","-0.024","0.8","1","0",""
"Peter Bourjos  CF","5","1","1","1","0","3","5",".289",".341",".403",".744","14","13","0.029","0.31","0.060","-0.031","0.3","5","0","3B"
"","","","","","","","","","","","","","","","","","","","","",""
"Jered Weaver  P","","","","","","","","","","","","","","","","","","","1","2",""
"Cory Rasmus  P","","","","","","","","","","","","","","","","","","","0","0",""
