"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"James Paxton","6.1","6","5","5","2","6","1","5.11","27","95","60","33","9","18","8","11","7","0","45","","","-0.205","1.09","-2.1"
"Carson Smith","0.1","1","0","0","0","0","0","0.00","2","11","6","4","1","1","0","2","1","0","","0","0","0.007","0.95","0.0"
"Charlie Furbush","0.1","0","0","0","0","0","0","0.00","1","2","1","1","0","0","1","0","0","0","","1","0","0.040","1.46","0.2"
"Dominic Leone, L (0-1)","2.1","1","1","1","2","0","0","3.86","10","36","19","14","4","1","5","3","2","0","","0","0","0.024","2.17","-0.2"
"Tyler Olson","0.1","1","0","0","0","1","0","0.00","2","11","8","3","3","2","0","1","1","0","","3","1","-0.172","6.12","-0.2"
