"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Taijuan Walker","6","6","4","3","3","6","1","5.03","24","98","57","32","8","17","6","9","4","0","49","","","-0.156","1.00","-1.3"
"David Rollins","1","1","1","1","1","0","1","9.00","5","20","11","5","1","5","2","2","1","0","","0","0","-0.094","0.54","-0.5"
"Mark Lowe","2","2","0","0","1","3","0","1.03","9","27","19","8","5","6","2","3","2","0","","0","0","0.230","2.19","0.9"
"Joe Beimel, W (2-1)","1","0","0","0","0","1","0","2.90","3","20","13","8","2","3","1","1","1","0","","0","0","0.129","1.74","0.5"
