"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"J.A. Happ, L (3-3)","6","7","3","3","2","5","1","3.79","25","95","59","40","7","12","10","8","6","0","49","","","-0.109","0.83","-0.3"
"Fernando Rodney","1","0","0","0","0","0","0","6.26","3","9","5","4","0","1","3","0","0","0","","0","0","0.038","0.52","0.5"
"Tom Wilhelmsen","1","2","3","3","2","1","0","3.26","7","30","18","10","3","5","1","3","0","0","","0","0","-0.112","0.38","-2.5"
