"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Dustin Ackley  2B-LF","3","0","1","0","1","0","4",".256",".320",".343",".663","24","13","0.049","0.56","0.081","-0.032","0.5","2","4","CS"
"Abraham Almonte  CF","3","1","1","1","0","0","4",".295",".333",".455",".788","21","12","0.035","1.03","0.081","-0.046","0.2","2","0","2B,SF"
"Kyle Seager  3B","4","0","0","0","0","1","4",".272",".344",".447",".791","19","12","-0.049","0.74","0.000","-0.049","-0.7","1","1",""
"Kendrys Morales  1B","3","0","0","0","1","0","4",".282",".341",".458",".799","14","6","0.005","0.68","0.028","-0.023","-0.3","13","0",""
"Franklin Gutierrez  RF","4","0","2","1","0","0","4",".259",".277",".491",".769","19","11","0.071","0.88","0.094","-0.023","0.5","1","0",""
"Michael Saunders  LF","3","0","0","0","0","1","3",".232",".318",".373",".691","8","6","-0.071","1.05","0.000","-0.071","-0.8","0","0",""
"Chance Ruffin  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Lucas Luetge  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Mike Zunino  PH","1","0","0","0","0","1","1",".221",".301",".316",".617","4","3","0.000","0.00","0.000","0.000","-0.1","","",""
"Humberto Quintero  C","3","0","0","0","0","1","3",".237",".275",".366",".642","12","8","-0.064","0.86","0.000","-0.064","-0.7","3","0",""
"Carlos Triunfel  SS","3","0","1","0","0","0","3",".111",".138",".111",".249","18","14","-0.038","0.57","0.002","-0.041","-0.2","2","1",""
"Erasmo Ramirez  P","1","0","0","0","0","0","1",".000",".000",".000",".000","2","1","-0.017","0.72","0.000","-0.017","-0.1","0","1",""
"Endy Chavez  PH","1","1","0","0","0","0","1",".270",".293",".331",".624","2","2","0.018","0.38","0.018","0.000","0.2","","",""
"Carter Capps  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Bobby LaFromboise  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","1",""
"Nick Franklin  2B","1","0","0","0","0","0","1",".216",".292",".386",".677","8","5","-0.004","0.15","0.000","-0.004","-0.5","0","2","GDP"
