"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Ervin Santana, L (7-11)","7","5","4","4","3","5","2","5.45","29","100","66","35","11","20","7","14","1","0","53","","","-0.130","0.96","-0.4"
"Scott Downs","0.2","2","1","1","0","1","0","3.08","4","17","13","8","4","1","2","1","0","0","","0","0","-0.014","0.22","-0.7"
"LaTroy Hawkins","0.1","0","0","0","0","0","0","3.65","1","2","2","1","0","1","1","0","0","0","","1","0","0.001","0.05","0.2"
