"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Jered Weaver, W (6-1)","7","3","2","2","3","4","1","2.80","27","110","66","37","7","22","10","10","2","0","64","","","0.223","1.28","1.0"
"Scott Downs, H (7)","1","0","0","0","0","1","0","0.00","3","12","8","5","0","3","2","0","0","0","","0","0","0.076","1.05","0.4"
"Ernesto Frieri","1","0","0","0","1","2","0","1.56","4","17","9","1","4","4","0","1","0","0","","0","0","0.006","0.07","0.4"
