"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Ervin Santana, L (9-13)","2.2","7","6","6","1","1","3","5.16","17","56","37","21","4","12","4","10","1","0","20","","","-0.445","1.26","-4.5"
"Jerome Williams","2.2","3","2","2","1","2","0","4.58","12","44","26","14","6","6","4","5","4","0","","0","0","-0.055","0.57","-0.6"
"Nick Maronde","0.1","1","0","0","1","0","0","1.69","3","10","5","3","0","2","2","0","0","0","","0","0","-0.003","0.21","-0.2"
"LaTroy Hawkins","0.1","0","0","0","0","0","0","3.64","1","7","4","2","0","2","1","0","0","0","","2","0","0.009","0.36","0.5"
"Scott Downs","0.2","0","0","0","1","0","0","3.15","3","10","5","4","0","1","1","1","1","0","","0","0","0.025","0.81","0.3"
"Kevin Jepsen","1.1","1","0","0","0","0","0","3.09","4","10","6","5","1","0","2","2","1","0","","1","0","0.056","0.63","0.8"
