"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Phil Hughes, W (5-1)","7","7","0","0","0","7","0","3.15","28","94","72","48","7","17","9","12","4","0","70","","","0.436","1.30","2.8"
"Casey Fien, H (9)","1","1","0","0","0","0","0","1.89","3","9","5","4","0","1","1","2","1","0","","0","0","0.072","2.21","0.4"
"Glen Perkins, S (14)","1","0","0","0","0","1","0","3.22","3","16","10","5","2","3","1","1","1","0","","0","0","0.071","0.99","0.4"
