"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Kevin Correia, W (5-11)","6","7","1","1","1","1","0","4.61","26","89","57","42","3","12","8","14","5","0","54","","","0.234","1.04","2.1"
"Brian Duensing, H (4)","0.2","1","0","0","0","1","0","2.52","3","7","5","4","1","0","1","1","1","0","","0","0","0.032","1.08","0.3"
"Jared Burton, H (9)","0.1","0","0","0","0","1","0","4.82","1","4","3","0","2","1","0","0","0","0","","1","0","0.025","0.97","0.2"
"Casey Fien","1","2","0","0","0","0","0","2.29","5","17","14","10","1","3","2","3","1","0","","0","0","0.008","0.14","0.5"
"Anthony Swarzak","1","3","2","2","0","0","0","4.50","5","19","14","12","0","2","4","1","1","0","","0","0","0.001","0.08","-1.5"
