"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Yohan Pino, L (1-5)","4.1","7","7","7","1","7","3","5.37","21","89","58","25","12","21","5","8","5","0","27","","","-0.343","0.72","-4.9"
"Caleb Thielbar","0.2","1","0","0","0","0","0","3.08","3","11","6","5","1","0","2","1","0","0","","0","0","0.002","0.04","0.2"
"Trevor May","2.1","3","3","2","2","2","0","12.46","11","47","27","17","4","6","4","3","1","0","","0","0","-0.008","0.03","-1.8"
"Anthony Swarzak","0.2","1","0","0","0","0","0","4.12","3","5","4","3","0","1","1","2","1","0","","2","1","0.000","0.00","0.1"
