"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Kevin Correia, L (0-1)","5.2","9","6","6","2","3","1","6.17","27","97","59","40","4","15","6","16","6","0","28","","","-0.354","0.81","-3.4"
"Sam Deduno","3.1","1","2","2","1","4","0","5.40","13","54","36","18","8","10","2","5","2","0","","1","0","-0.049","0.18","-0.4"
