"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Phil Hughes, W (7-2)","7","7","0","0","0","9","0","3.17","28","101","80","48","12","20","5","14","3","0","72","","","0.335","0.91","3.2"
"Jared Burton","0.2","3","2","2","1","1","0","6.49","6","17","12","5","2","5","2","2","1","0","","0","0","-0.028","0.44","-2.0"
"Casey Fien, S (1)","1.1","0","0","0","0","1","0","2.30","4","16","12","8","1","3","0","3","0","0","","2","0","0.030","0.28","0.9"
