"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Sam Deduno, L (2-5)","2.2","7","7","7","2","3","2","5.34","17","67","41","21","6","14","6","6","2","0","17","","","-0.375","0.88","-4.0"
"Anthony Swarzak","1.2","5","3","3","2","1","0","4.68","11","47","24","13","4","7","2","6","2","0","","2","2","-0.071","0.16","-4.0"
"Matt Guerrier","1.2","2","1","1","0","0","0","3.14","7","24","16","11","1","4","1","6","3","0","","2","1","-0.001","0.00","-0.2"
"Caleb Thielbar","1","3","1","1","0","0","0","3.52","6","16","12","9","0","3","1","5","3","0","","0","0","-0.001","0.01","-0.5"
"Brian Duensing","1","2","0","0","0","0","0","3.08","5","19","13","12","0","1","2","3","1","0","","0","0","0.001","0.03","0.5"
