"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Mark Buehrle","5","6","2","1","1","2","0","3.66","20","66","43","26","5","12","11","6","4","0","50","","","-0.025","1.21","0.2"
"Brett Cecil","1","0","0","0","0","2","0","2.83","3","10","8","4","3","1","0","1","0","0","","0","0","0.071","0.98","0.4"
"Mark Lowe","1","0","0","0","1","0","0","1.60","3","15","7","3","0","4","1","1","0","0","","0","0","0.083","1.57","0.4"
"Aaron Sanchez, L (7-6)","1.1","4","1","1","0","1","0","3.10","8","31","21","15","1","5","6","1","0","0","","0","0","-0.276","2.39","-1.2"
