"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Drew Hutchison, L (8-2)","4.2","10","7","5","2","4","0","5.23","24","90","57","36","10","11","6","12","6","0","22","","","-0.261","0.73","-5.0"
"Felix Doubront","2.1","3","1","1","0","1","0","3.86","9","33","21","13","3","5","4","4","3","0","","2","0","0.002","0.02","0.4"
"Ryan Tepera","1","0","0","0","1","0","0","2.57","3","13","7","5","1","1","1","1","0","0","","0","0","0.013","0.23","0.5"
