"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Scott Copeland, L (1-1)","4","8","3","3","0","1","0","2.57","19","77","51","35","2","14","9","9","7","0","35","","","-0.173","0.83","-1.2"
"Bo Schultz","2","1","0","0","0","1","0","2.35","7","27","18","11","3","4","2","4","2","0","","0","0","0.031","0.32","0.9"
"Ryan Tepera","1","0","0","0","0","1","0","3.18","3","9","6","2","2","2","2","0","0","0","","0","0","0.010","0.13","0.4"
"Roberto Osuna","1","0","0","0","0","1","0","2.05","3","7","6","2","2","2","0","2","0","0","","0","0","0.026","0.36","0.4"
