"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Bruce Chen, L (10-7)","5.1","8","6","5","3","2","0","4.30","27","108","68","46","6","16","5","17","6","0","29","","","-0.169","0.77","-2.7"
"Tim Collins","1.2","3","1","1","0","2","0","3.71","8","28","17","8","2","7","1","5","2","0","","1","1","-0.014","0.06","-0.8"
"Aaron Crow","1","2","0","0","0","1","0","2.88","5","18","11","6","1","4","2","2","2","0","","0","0","0.000","0.00","0.5"
