"Rk","Gm#","Date","","Tm"," ","Opp","W/L","R","RA","Inn","W-L","Rank","GB","Win","Loss","Save","Time","D/N","Attendance","Streak"
"1","1","Monday, Apr 1","boxscore","OAK","","SEA","L","0","2","","0-1","4","1.0","Hernandez","Anderson","Wilhelmsen","2:46","N","36,067","-"
"2","2","Tuesday, Apr 2","boxscore","OAK","","SEA","L","1","7","","0-2","5","2.0","Iwakuma","Parker","","3:16","N","15,315","--"
"3","3","Wednesday, Apr 3","boxscore","OAK","","SEA","W","6","2","","1-2","4","1.0","Milone","Saunders","","2:50","N","15,162","+"
"4","4","Thursday, Apr 4","boxscore","OAK","","SEA","W","8","2","","2-2","2","0.5","Griffin","Maurer","","2:32","D","12,134","++"
"5","5","Friday, Apr 5","boxscore","OAK","@","HOU","W","8","3","","3-2","2","0.5","Straily","Peacock","","3:51","N","18,197","+++"
"6","6","Saturday, Apr 6","boxscore","OAK","@","HOU","W","6","3","","4-2","1","up 0.5","Colon","Norris","Balfour","3:12","N","18,685","++++"
"7","7","Sunday, Apr 7","boxscore","OAK","@","HOU","W","9","3","","5-2","1","up 0.5","Anderson","Harrell","","3:04","D","16,914","+++++"
"8","8","Tuesday, Apr 9","boxscore","OAK","@","LAA","W","9","5","","6-2","1","Tied","Cook","Jepsen","","3:44","N","44,014","++++++"
"9","9","Wednesday, Apr 10","boxscore","OAK","@","LAA","W","11","5","","7-2","1","up 1.0","Milone","Blanton","","3:47","N","36,011","+++++++"
"10","10","Thursday, Apr 11","boxscore","OAK","@","LAA","W","8","1","","8-2","1","up 1.0","Griffin","Vargas","","2:59","N","43,533","++++++++"
"11","11","Friday, Apr 12","boxscore","OAK","","DET","W-wo","4","3","12","9-2","1","up 2.0","Resop","Villarreal","","4:04","N","21,377","+++++++++"
"12","12","Saturday, Apr 13","boxscore","OAK","","DET","L","3","7","","9-3","1","up 1.0","Verlander","Anderson","","3:15","D","35,067","-"
"13","13","Sunday, Apr 14","boxscore","OAK","","DET","L","1","10","","9-4","1","up 1.0","Sanchez","Parker","","3:08","D","20,755","--"
"14","14","Monday, Apr 15","boxscore","OAK","","HOU","W","11","2","","10-4","1","up 1.5","Milone","Bedard","","3:26","N","10,689","+"
"15","15","Tuesday, Apr 16","boxscore","OAK","","HOU","W","4","3","","11-4","1","up 1.5","Doolittle","Cruz","Balfour","3:08","N","11,038","++"
"16","16","Wednesday, Apr 17","boxscore","OAK","","HOU","W","7","5","","12-4","1","up 2.0","Colon","Norris","Balfour","3:25","D","15,488","+++"
"17","17","Friday, Apr 19","boxscore","OAK","@","TBR","L","3","8","","12-5","1","up 1.5","Cobb","Anderson","","3:06","N","15,115","-"
"18","18","Saturday, Apr 20","boxscore","OAK","@","TBR","L","0","1","","12-6","1","up 0.5","Hellickson","Parker","Rodney","2:42","N","25,611","--"
"19","19","Sunday, Apr 21","boxscore","OAK","@","TBR","L","1","8","","12-7","2","0.5","Hernandez","Milone","","2:59","D","25,954","---"
