"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Jose Altuve  2B","6","2","4","1","0","0","6",".348",".389",".472",".861","18","13","0.093","0.54","0.116","-0.024","2.5","3","3","2·2B,SB"
"Luis Valbuena  3B","4","4","3","1","0","0","6",".225",".291",".479",".770","23","12","0.034","0.57","0.062","-0.028","2.6","0","2","2B,2·HBP"
"George Springer  RF","5","1","2","5","0","2","5",".197",".308",".368",".676","17","11","0.011","0.90","0.074","-0.063","2.3","3","0","HR,SB"
"Robbie Grossman  PH-RF","0","0","0","0","1","0","1",".156",".250",".281",".531","4","0","0.000","0.00","0.000","0.000","0.1","0","0",""
"Evan Gattis  LF","3","1","1","2","0","1","3",".162",".197",".294",".491","8","5","0.135","0.93","0.193","-0.058","0.8","0","0","HR"
"Jake Marisnick  CF","3","0","2","1","0","1","3",".380",".429",".640","1.069","9","6","0.010","0.04","0.010","0.000","1.8","0","0","3B,2B"
"Colby Rasmus  CF-LF","4","1","0","0","1","3","5",".254",".323",".492",".815","18","11","-0.003","0.47","0.035","-0.038","-1.0","1","0","SB"
"Will Harris  P","1","0","0","0","0","1","1",".000",".000",".000",".000","3","3","0.000","0.00","0.000","0.000","-0.6","0","0",""
"Marwin Gonzalez  SS-1B","5","1","1","0","0","2","5",".273",".273",".485",".758","22","17","-0.066","0.56","0.000","-0.067","-0.6","4","2","2B"
"Chris Carter  1B","3","1","2","2","1","0","4",".176",".282",".279",".561","22","12","0.183","0.56","0.196","-0.013","1.9","6","0","HR"
"Tony Sipp  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"L.J. Hoes  LF","1","0","0","0","0","0","1",".000",".000",".000",".000","5","3","0.000","0.00","0.000","0.000","-0.1","0","0",""
"Jason Castro  C","4","1","1","1","0","1","5",".200",".308",".345",".653","11","9","0.048","0.37","0.078","-0.030","0.9","10","0","2B,SF"
"Roberto Hernandez  P","2","1","0","0","1","2","3",".000",".333",".000",".333","13","8","-0.023","0.71","0.025","-0.048","-0.4","0","1",""
"Jonathan Villar  SS","2","1","1","0","0","0","2",".133",".235",".133",".369","12","7","-0.001","0.03","0.000","-0.001","-0.1","0","1",""
