"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Jose Altuve  2B","5","0","0","0","0","2","5",".312",".353",".450",".803","21","14","-0.126","1.00","0.000","-0.126","-1.4","0","1",""
"George Springer  RF","3","1","2","1","0","1","4",".264",".358",".442",".800","14","7","0.157","0.59","0.167","-0.010","1.5","1","0","HR,2B,HBP"
"Carlos Correa  SS","4","0","1","0","0","0","4",".281",".348",".514",".862","19","13","-0.098","1.05","0.014","-0.112","-0.9","1","2",""
"Evan Gattis  DH","3","1","1","1","1","0","4",".246",".283",".462",".745","20","10","0.091","0.81","0.117","-0.027","1.0","","","HR"
"Jed Lowrie  3B","4","0","1","0","0","1","4",".227",".313",".409",".721","18","11","-0.098","1.22","0.012","-0.110","-0.9","2","2",""
"Marwin Gonzalez  LF","2","0","0","0","0","0","2",".273",".312",".430",".742","7","4","-0.043","0.81","0.000","-0.043","-0.4","1","0",""
"Luis Valbuena  PH-1B","2","0","1","0","0","0","2",".214",".301",".413",".715","10","5","0.017","0.86","0.044","-0.027","0.5","1","0","2B"
"Jonathan Villar  PR","0","0","0","0","0","0","0",".277",".328",".393",".721","","","0.000","0.00","0.000","0.000","0.0","","",""
"Matt Duffy  1B","0","0","0","0","0","0","0",".333",".429",".500",".929","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Chris Carter  1B","2","1","1","1","1","1","3",".196",".308",".422",".730","11","6","0.255","0.75","0.269","-0.014","1.2","5","1","HR"
"Carlos Gomez  CF","0","0","0","0","0","0","1",".253",".313",".408",".721","1","1","-0.002","0.75","0.000","-0.002","-0.2","0","0","SH"
"Jason Castro  C","4","0","0","0","0","4","4",".211",".282",".373",".655","20","13","-0.102","0.87","0.000","-0.102","-1.1","12","0",""
"Jake Marisnick  CF-LF","2","0","0","0","1","0","4",".236",".283",".385",".668","13","6","-0.048","1.08","0.040","-0.087","-0.4","3","0","CS,HBP"
"","","","","","","","","","","","","","","","","","","","","",""
"Lance McCullers  P","","","","","","","","","","","","","","","","","","","1","0",""
"Tony Sipp  P","","","","","","","","","","","","","","","","","","","0","1",""
"Oliver Perez  P","","","","","","","","","","","","","","","","","","","0","0",""
"Luke Gregerson  P","","","","","","","","","","","","","","","","","","","0","0",""
