"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Jose Altuve  2B","3","0","0","0","1","1","4",".298",".344",".408",".752","16","8","-0.051","1.21","0.044","-0.096","-0.5","0","4",""
"Preston Tucker  RF-LF","3","0","1","0","1","0","4",".259",".315",".462",".776","13","6","-0.030","1.36","0.085","-0.115","-0.1","2","0","CS"
"Carlos Correa  SS","4","0","1","0","0","1","4",".282",".342",".541",".882","16","10","-0.082","1.34","0.044","-0.126","-0.8","2","3","GDP"
"Jed Lowrie  3B","4","1","1","1","0","0","4",".274",".397",".505",".902","18","11","0.041","1.10","0.133","-0.092","0.2","0","1","HR"
"Colby Rasmus  CF","3","1","1","1","1","1","4",".239",".312",".461",".774","20","12","0.224","1.11","0.245","-0.021","1.1","7","0","HR"
"Evan Gattis  LF","3","0","0","0","0","0","3",".236",".267",".436",".703","10","6","-0.121","1.64","0.000","-0.121","-1.0","0","0",""
"Oliver Perez  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Will Harris  P","0","0","0","0","0","0","0",".000",".000",".000",".000","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Pat Neshek  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Marwin Gonzalez  PH-1B","1","0","0","0","0","0","1",".260",".298",".413",".711","1","1","-0.006","0.25","0.000","-0.006","-0.2","1","0",""
"Luis Valbuena  1B","2","0","0","0","1","0","3",".212",".296",".430",".727","10","5","-0.029","0.95","0.025","-0.054","-0.2","7","0",""
"Chris Carter  PH","0","0","0","0","1","0","1",".181",".297",".375",".672","6","2","0.000","0.23","0.007","-0.007","0.0","","","CS"
"Luke Gregerson  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Jason Castro  C","3","0","0","0","1","2","4",".213",".276",".380",".656","22","12","-0.010","0.78","0.035","-0.045","-0.2","8","0",""
"Scott Feldman  P","2","0","1","0","0","1","2",".500",".500",".500","1.000","10","7","0.005","0.50","0.016","-0.011","0.0","0","0",""
"Carlos Gomez  PH","1","0","0","0","0","0","1",".258",".320",".411",".731","2","1","-0.043","1.97","0.000","-0.043","-0.4","","",""
"Jake Marisnick  RF","0","0","0","0","0","0","0",".224",".259",".352",".611","","","0.000","0.00","0.000","0.000","0.0","0","0",""
